time,x,y,z,qw,qx,qy,qz
88244,0.238175,0.460272,-0.0796729,-0.0305132,0.0228967,-0.0341909,0.998677
88244,0.238232,0.460061,-0.079969,-0.0391946,0.0357497,-0.038754,0.99783
88244,0.237099,0.461469,-0.0808252,-0.031177,0.0361968,-0.0383336,0.998113
88244,0.0977019,0.423324,-0.130233,0.156501,0.75304,0.173614,0.615042
88244,0.123478,0.45291,-0.113821,0.0416161,0.815356,0.129777,0.562673
88244,0.163193,0.45945,-0.135524,0.113928,0.629795,0.0607415,0.765944
88244,0.240944,0.470878,-0.0874141,0.0258331,0.138301,-0.183352,0.972917
88244,0.231262,0.462389,-0.090866,0.0109539,0.0993098,-0.034941,0.994373
88244,0.238329,0.461313,-0.0797297,-0.0157031,0.023159,-0.0429397,0.998676
88754,0.237588,0.460429,-0.084019,-0.0247002,0.0646702,-0.0470104,0.996483
88755,0.237555,0.455893,-0.0769937,-0.0513159,0.0124211,-0.0445418,0.997602
88755,0.127827,0.452573,-0.113203,0.149888,0.831552,0.0850916,0.528011
88755,0.237511,0.461502,-0.0893821,-0.0165327,0.105252,-0.0511678,0.992981
88755,0.23653,0.460328,-0.0823923,-0.029147,0.058729,-0.0386444,0.99709
88755,0.129555,0.445557,-0.121194,0.140502,0.807252,0.130629,0.558141
88755,0.238551,0.461035,-0.0711079,0.0504142,0.0284385,0.0114864,-0.998248
88755,0.237784,0.457778,-0.0730342,0.0540583,0.00872288,0.0156559,-0.998367
88755,0.125099,0.515572,-0.00534717,0.217408,0.873068,-0.312774,-0.304365
88755,0.133683,0.493504,-0.0634731,-0.440524,0.771787,-0.160083,-0.429696
88755,0.236704,0.456183,-0.0710371,0.0428168,0.029607,0.0160597,-0.998505
88755,0.245306,0.461974,-0.0751047,0.0284146,0.0507423,0.0333623,-0.99774
88755,0.238539,0.461352,-0.082792,-0.0193221,0.0554334,-0.0560113,0.996693
88755,0.127202,0.456811,-0.107409,0.0676906,0.798743,0.041863,0.596369
88755,0.238573,0.461797,-0.0802754,-0.0126856,0.0329326,-0.057108,0.997735
88755,0.238096,0.462005,-0.0846189,-0.0217957,0.0747201,-0.0563734,0.995362
88755,0.236892,0.460506,-0.0835657,-0.0215253,0.0687913,-0.0514063,0.996064
88755,0.12048,0.440531,-0.105384,-0.250606,0.917149,0.135217,0.278804
88755,0.127388,0.453288,-0.112045,0.166378,0.84064,0.0886017,0.507713
88755,0.14806,0.458634,-0.124806,0.0756338,0.713526,0.0732045,0.692663
88755,0.224407,0.470906,-0.10564,0.0303622,0.29641,-0.100838,0.949227
88755,0.243894,0.459082,-0.0712498,0.0641816,0.0224922,0.0491201,-0.996465
88755,0.110977,0.439617,-0.0844856,0.14101,0.913577,0.0944571,0.36953
88755,0.110697,0.445023,-0.101759,0.0341465,0.881992,0.176266,0.435701
88755,0.139652,0.448864,-0.129836,0.136827,0.750055,0.122837,0.635285
88755,0.1996,0.477532,-0.121659,0.0844531,0.461408,-0.0697667,0.880388
88755,0.233359,0.462846,-0.0902898,-0.0190472,0.125007,-0.0527787,0.990558
88755,0.237981,0.461228,-0.0806055,-0.0157774,0.0238184,-0.0417201,0.998711
88755,0.237212,0.460531,-0.0838481,-0.0271864,0.0651465,-0.0459247,0.996438
88755,0.237646,0.459098,-0.0805886,-0.0367809,0.0498394,-0.0443932,0.997082
88755,0.224468,0.466848,-0.0920208,0.0145539,0.131832,-0.0351514,0.990532
88755,0.237216,0.460852,-0.0809214,-0.0109074,0.0268737,-0.0414678,0.998709
88755,0.237823,0.460496,-0.0832046,-0.0314484,0.0641484,-0.0494282,0.99621
88755,0.237451,0.458299,-0.0779456,-0.042228,0.0204469,-0.0246852,0.998584
88755,0.236132,0.461575,-0.0857129,-0.0238183,0.0840483,-0.0499816,0.994913
88755,0.236831,0.460146,-0.0823872,-0.00256997,0.021937,-0.0343756,0.999155
88755,0.23849,0.460699,-0.0806248,-0.0246169,0.0371726,-0.044504,0.998004
88755,0.239413,0.458553,-0.0762603,-0.0454157,0.0228441,-0.0429734,0.997772
88755,0.235786,0.46214,-0.0861018,-0.0219177,0.0816816,-0.0487182,0.995216
88755,0.11846,0.440979,-0.0937207,0.16326,0.892099,0.0897723,0.411615
88755,0.11469,0.444537,-0.109119,0.011137,0.863324,0.180177,0.471238
88755,0.128947,0.440256,-0.126671,0.093923,0.804628,0.177777,0.558685
88755,0.232049,0.462826,-0.0926958,-0.000358384,0.120732,-0.0405538,0.991847
88755,0.110371,0.431653,-0.137667,0.172167,0.722069,0.124619,0.658351
88755,0.134497,0.456739,-0.118058,0.0533112,0.769658,0.0999526,0.628311
88755,0.182485,0.466168,-0.131538,0.0800138,0.536369,0.0122456,0.840081
88755,0.241462,0.465098,-0.0875418,-0.0143387,0.117327,-0.109786,0.986892
88755,0.245652,0.458554,-0.0691558,0.0384282,0.0641222,0.0432483,-0.996254
88755,0.238685,0.458563,-0.0764617,0.023733,0.0193746,0.00158954,-0.99952
88755,0.238167,0.459722,-0.0803306,-0.0281378,0.0361618,-0.0414117,0.998081
88755,0.238328,0.45872,-0.0774814,-0.0417464,0.0300297,-0.043844,0.997704
88755,0.237784,0.461479,-0.079459,-0.0167693,0.0283799,-0.0446113,0.998451
88755,0.238575,0.460205,-0.0818027,-0.0267091,0.0460178,-0.044513,0.997581
88755,0.238616,0.458419,-0.077021,-0.0453659,0.0237478,-0.0310994,0.998194
88755,0.234458,0.462464,-0.0912358,-0.00707457,0.123166,-0.054563,0.99085
88755,0.130734,0.455215,-0.118243,0.163151,0.797274,0.0437725,0.579483
88755,0.153608,0.459993,-0.124187,0.0619692,0.6758,0.0663344,0.731461
88755,0.209735,0.468379,-0.114825,0.0429242,0.377638,-0.0590123,0.923063
88768,0.233626,0.463534,-0.0835261,0.0104297,0.0320482,-0.0259498,0.999085
88777,0.103038,0.464266,-0.0778291,0.341321,0.916261,-0.0555397,0.202143
88783,0.2386,0.461375,-0.0812822,-0.0126874,0.034356,-0.0509017,0.998022
88791,0.236313,0.461864,-0.087602,-0.0183209,0.0955233,-0.0555423,0.993698
89572,0.236264,0.462696,-0.0853486,-0.0174144,0.0915028,-0.0624511,0.993682
89573,0.230836,0.462517,-0.0913052,0.0150069,0.0903875,-0.0225503,0.995528
89573,0.128296,0.449459,-0.114088,0.145999,0.840267,0.121008,0.507911
89573,0.147754,0.452865,-0.131919,0.0993017,0.703637,0.103926,0.695855
89573,0.229388,0.472328,-0.102521,0.0298385,0.268679,-0.119926,0.955259
90289,0.126887,0.450841,-0.115015,0.144562,0.834345,0.101013,0.522252
90291,0.144222,0.453716,-0.128712,0.0715746,0.721832,0.107732,0.679861
90291,0.22252,0.471992,-0.105835,0.0306973,0.313262,-0.102566,0.943602
90291,0.243862,0.462302,-0.0802332,-0.0223987,0.0241883,-0.0731023,0.99677
90291,0.113148,0.441542,-0.0925022,0.137564,0.896218,0.0857449,0.412915
90291,0.11729,0.446598,-0.110851,0.0350605,0.848655,0.167418,0.500507
90291,0.150746,0.455719,-0.13562,0.0935681,0.69557,0.102256,0.704948
90291,0.232897,0.472032,-0.101806,0.0246411,0.207708,-0.10174,0.972564
90291,0.130233,0.49132,-0.111481,0.297027,0.804005,-0.13269,0.497719
90291,0.238542,0.455742,-0.0726963,0.0205127,0.0983711,-0.0685176,-0.992567
90291,0.239815,0.461977,-0.0803984,-0.0290755,0.0366909,-0.0761042,0.995991
90291,0.236182,0.46039,-0.0859587,-0.0337398,0.102756,-0.0718078,0.991528
90291,0.127514,0.456664,-0.107496,0.0710445,0.799179,0.0428274,0.595325
90291,0.238052,0.461021,-0.0794375,-0.0183291,0.0243279,-0.0415161,0.998664
90292,0.237377,0.460414,-0.0840791,-0.0207098,0.0581698,-0.0418911,0.997203
90292,0.236798,0.458752,-0.0787664,-0.0350426,0.0246288,-0.0212966,0.998846
90292,0.237657,0.460772,-0.0796218,-0.0150484,0.0167939,-0.0337661,0.999166
90292,0.238079,0.461263,-0.0840386,-0.0126739,0.0493944,-0.0463884,0.997611
90292,0.238981,0.461102,-0.0813374,-0.0248462,0.0593055,-0.0624624,0.995964
90292,0.233785,0.46288,-0.0893838,-0.0146381,0.101575,-0.0402307,0.993897
90292,0.2359,0.463269,-0.0876548,-0.00822206,0.0542694,-0.0276001,0.998101
90292,0.238494,0.460589,-0.0818779,-0.0155623,0.0299938,-0.0397472,0.998628
90292,0.236889,0.459188,-0.0787842,-0.042411,0.0321238,-0.0227727,0.998314
90292,0.236445,0.460362,-0.0828953,-0.0298627,0.0557342,-0.0361386,0.997335
90292,0.152706,0.458986,-0.149159,0.140419,0.638216,0.0312153,0.756287
90292,0.174562,0.467548,-0.12548,0.0452554,0.557456,0.0240839,0.828611
94589,0.21925,0.466615,-0.110435,0.0115843,0.291691,-0.0444292,0.9554
94591,0.244883,0.456827,-0.0690547,0.056628,0.0383148,0.0500857,-0.996392
94591,0.23231,0.462022,-0.0881982,0.00402724,0.078388,-0.0340564,0.996323
94591,0.237544,0.460935,-0.0799131,-0.014257,0.0156478,-0.0342259,0.99918
94591,0.237273,0.46057,-0.083519,-0.0267615,0.0510948,-0.0341966,0.99774
94591,0.236929,0.458598,-0.0783994,-0.0352415,0.0208638,-0.024718,0.998846
94591,0.236725,0.462101,-0.0805486,-0.0119848,0.0308935,-0.0417778,0.998568
94591,0.238061,0.460704,-0.0822588,-0.0243534,0.0473996,-0.0441242,0.997594
94591,0.238568,0.459029,-0.0773674,-0.0442622,0.0270589,-0.0377633,0.99793
94591,0.23578,0.461284,-0.0840308,-0.0238596,0.0587949,-0.0339117,0.997399
94591,0.23479,0.464548,-0.0859292,0.000279062,0.0272596,-0.0208234,0.999402
94591,0.23805,0.461041,-0.0818159,-0.0188043,0.0339462,-0.0411489,0.998389
94591,0.237484,0.459203,-0.078512,-0.0432086,0.0321129,-0.0308029,0.998065
94591,0.233673,0.46369,-0.084793,0.00416252,0.0452583,-0.0249394,0.998646
94591,0.120937,0.494496,-0.0953813,0.345638,0.837344,-0.154817,0.394209
94591,0.237503,0.46334,-0.0811584,-0.013037,0.0494555,-0.0597724,0.996891
94591,0.236873,0.461181,-0.0867021,-0.0237003,0.0911537,-0.0537757,0.994092
94591,0.236861,0.462464,-0.0842004,-0.0199072,0.0827467,-0.0632293,0.994354
94591,0.238891,0.461657,-0.081665,-0.022454,0.0538856,-0.0635821,0.996258
94591,0.237158,0.460489,-0.0806221,-0.0106051,0.0181903,-0.0312402,0.999281
94591,0.239155,0.459582,-0.0796128,-0.0352702,0.0348768,-0.0442227,0.99778
94591,0.238258,0.458717,-0.0767163,-0.0463538,0.0159838,-0.0286656,0.998376
94591,0.101007,0.449455,-0.0435603,-0.255571,0.904707,0.237149,-0.244805
94591,0.117206,0.440728,-0.0856917,0.118008,0.93281,0.146793,0.307199
94591,0.107972,0.430773,-0.103882,0.0361701,0.890381,0.232606,0.389601
94591,0.108651,0.417272,-0.100144,0.0692505,0.901087,0.289018,0.315747
94591,0.125477,0.445371,-0.113268,0.130973,0.851608,0.142919,0.486996
94591,0.237707,0.460823,-0.0898269,0.000182834,0.0741922,-0.059781,0.995441
94591,0.237844,0.461739,-0.0804126,-0.0179826,0.0347154,-0.0481742,0.998064
94591,0.237692,0.461514,-0.0827544,-0.0267369,0.0642132,-0.0541438,0.996098
94591,0.235115,0.462728,-0.0862056,-0.018011,0.0800497,-0.0449973,0.995602
94591,0.147412,0.499351,-0.0334084,-0.336719,0.675541,0.0543129,-0.653679
94591,0.238184,0.460453,-0.0806172,-0.0205821,0.0257637,-0.0401338,0.99864
94591,0.236941,0.460213,-0.0843359,-0.025537,0.0626408,-0.0407013,0.996869
94591,0.237136,0.457598,-0.079071,-0.0401183,0.0300565,-0.0329273,0.99819
94591,0.231496,0.462518,-0.0908899,0.0113214,0.100266,-0.0369933,0.994199
94591,0.231139,0.463675,-0.0960503,0.00265928,0.157971,-0.0548811,0.985904
94591,0.232466,0.462346,-0.0923831,-0.0136682,0.128409,-0.0434959,0.990663
94591,0.237951,0.460911,-0.0828267,-0.0187611,0.0553347,-0.0525178,0.9969
94591,0.237967,0.461692,-0.0805554,-0.0144174,0.0244738,-0.0446586,0.998589
94591,0.23774,0.460007,-0.0826963,-0.01819,0.0392566,-0.0373039,0.998357
94591,0.23756,0.458585,-0.0778872,-0.0318866,0.0127633,-0.0215393,0.999168
94591,0.236192,0.46068,-0.0838899,-0.0284773,0.0602521,-0.0321886,0.997248
94591,0.141347,0.457232,-0.121192,0.179204,0.771979,0.0601493,0.606875
94591,0.17244,0.464634,-0.124258,0.0437958,0.564698,0.0279228,0.82365
94591,0.224254,0.465459,-0.100586,0.00164084,0.254478,-0.0771558,0.963984
94591,0.241645,0.460431,-0.0782017,-0.0409471,0.0159306,-0.0464123,0.997946
94591,0.100372,0.461786,-0.0732698,0.298813,0.942525,-0.0303991,0.146333
94591,0.237578,0.460337,-0.0784226,-0.0295855,0.00640676,-0.0187844,0.999356
94591,0.236734,0.459347,-0.0815471,-0.0351538,0.0366213,-0.0183228,0.998533
94591,0.236255,0.46019,-0.0826289,-0.037325,0.0626541,-0.0376055,0.996618
94591,0.163044,0.46396,-0.00216675,-0.13422,0.796924,0.117294,-0.577166
94591,0.23279,0.463442,-0.0884585,0.00152926,0.0596027,-0.0176616,0.998055
94591,0.103058,0.434521,-0.0747656,0.0053826,0.958365,0.227645,0.172236
94591,0.119068,0.428636,-0.0952134,0.0899169,0.926426,0.237769,0.277664
94591,0.15272,0.474648,-0.038543,-0.32897,0.664858,0.0960283,-0.663703
94591,0.166131,0.467905,-0.132082,0.144036,0.630278,0.00399649,0.762868
94591,0.201367,0.466342,-0.117544,0.0152046,0.407281,-0.0138208,0.913061
94591,0.237388,0.462039,-0.0873408,-0.0319211,0.114041,-0.0706932,0.990434
94591,0.109175,0.440111,-0.0361689,-0.123312,0.952629,0.243632,-0.133849
94591,0.2208,0.476729,-0.0123538,-0.0550449,0.531199,-0.050261,-0.843951
94591,0.2353,0.45972,-0.0377676,-0.0104191,0.344891,0.0164378,-0.938431
94591,0.241421,0.457181,-0.0754731,-0.0577271,0.00713,-0.0271285,0.997929
94591,0.234371,0.464142,-0.0823721,0.00449316,0.0343651,-0.0321827,0.998871
94591,0.104192,0.467866,-0.0814109,0.339439,0.910919,-0.0642922,0.225512
94591,0.232405,0.463237,-0.0924939,-0.0128066,0.137659,-0.0515573,0.989044
94591,0.232454,0.463491,-0.0935635,-0.00808616,0.144869,-0.0545706,0.987902
94591,0.235686,0.460783,-0.084231,-0.029446,0.082716,-0.05005,0.99487
94591,0.127415,0.456569,-0.107528,0.0741699,0.800438,0.0431078,0.593228
94591,0.238064,0.461238,-0.0797649,-0.0169652,0.0274473,-0.045791,0.99842
94591,0.237882,0.460775,-0.0838457,-0.0243713,0.0656884,-0.0517268,0.996191
94591,0.237272,0.459064,-0.0796572,-0.0377748,0.0433589,-0.0395007,0.997554
94591,0.237699,0.461832,-0.0797427,-0.0150591,0.0298796,-0.0472991,0.99831
94591,0.238533,0.460629,-0.0824111,-0.0216682,0.0502884,-0.0498097,0.997247
94591,0.238455,0.459028,-0.0777195,-0.0418393,0.0324103,-0.0399394,0.99779
94591,0.233976,0.462803,-0.0915815,-0.00547518,0.121082,-0.0507616,0.991319
94591,0.234562,0.464296,-0.0874075,0.00419407,0.0457162,-0.0275108,0.998557
94591,0.238914,0.461373,-0.0817522,-0.0180632,0.039869,-0.0504858,0.997756
94591,0.237559,0.461306,-0.0826221,-0.0235396,0.0675103,-0.0569572,0.995804
94591,0.234869,0.463094,-0.0873621,-0.0140093,0.0881287,-0.0468193,0.9949
94591,0.115111,0.435887,-0.145671,0.162697,0.694824,0.116526,0.690762
94591,0.144407,0.460558,-0.123011,0.0616964,0.715722,0.0785988,0.691186
94591,0.201576,0.470204,-0.12273,0.064968,0.430383,-0.0435859,0.899239
94591,0.243668,0.460964,-0.0791985,-0.0356806,0.0453035,-0.0965598,0.993645
94595,0.230881,0.462594,-0.0912559,0.0146084,0.090029,-0.0226965,0.995564
94595,0.238289,0.461327,-0.0802202,-0.0110458,0.026314,-0.0470843,0.998474
94595,0.103565,0.506867,-0.0713904,0.390537,0.787846,-0.175553,0.442653
94595,0.237774,0.458895,-0.0771062,-0.0346755,0.0143486,-0.0313284,0.998795
95717,0.120518,0.446708,-0.101427,0.144965,0.877514,0.111032,0.443404
95717,0.125688,0.447805,-0.121122,0.0514989,0.810535,0.155958,0.562174
95717,0.201779,0.479002,-0.118277,0.0904191,0.468379,-0.0942222,0.873813
95717,0.238431,0.466807,-0.0927957,0.00183589,0.128417,-0.0909267,0.987532
95717,0.123763,0.447895,-0.108597,0.167704,0.839372,0.0617031,0.513326
95717,0.136229,0.45419,-0.120537,0.0537319,0.756713,0.110902,0.642013
95717,0.19007,0.466894,-0.123482,0.0803927,0.497099,-0.023145,0.86364
95717,0.242298,0.464466,-0.085855,-0.01634,0.0666758,-0.0825566,0.99421
95717,0.103109,0.465004,-0.0797837,0.340161,0.914815,-0.0512399,0.211565
95717,0.237635,0.461736,-0.0812173,-0.0162259,0.0307195,-0.0436148,0.998435
95717,0.237249,0.460855,-0.084989,-0.027301,0.074545,-0.0509623,0.995531
95717,0.237355,0.459083,-0.0807041,-0.0388086,0.0439596,-0.0344874,0.997674
95717,0.122968,0.453874,-0.110112,0.04723,0.815824,0.0825957,0.570403
95717,0.238107,0.459878,-0.0808569,-0.0102744,0.0099972,-0.033619,0.999322
95717,0.238047,0.461486,-0.0832917,-0.0243373,0.0501157,-0.0443645,0.997451
95717,0.237429,0.460798,-0.0817217,-0.023111,0.050078,-0.0526969,0.997077
95717,0.132112,0.455709,-0.119083,0.161998,0.797944,0.0725032,0.575991
95717,0.159824,0.460389,-0.130471,0.0517622,0.649486,0.0665429,0.755673
95717,0.22411,0.471047,-0.102925,0.0156215,0.305107,-0.110436,0.945754
95717,0.135146,0.448859,-0.127571,0.149641,0.774472,0.109635,0.604781
95717,0.235245,0.464151,-0.0875959,0.00124192,0.0522747,-0.0335028,0.99806
95717,0.238973,0.461324,-0.0815688,-0.0169869,0.0394559,-0.0537633,0.99762
95717,0.236464,0.459545,-0.0808855,-0.0349386,0.0559273,-0.041252,0.996961
95717,0.130334,0.4453,-0.125027,0.13789,0.789562,0.11043,0.587677
95717,0.106249,0.473753,-0.0824568,0.356337,0.893534,-0.0965073,0.255518
95717,0.237954,0.461393,-0.0799653,-0.0248554,0.0275221,-0.0453663,0.998272
95717,0.236397,0.460048,-0.085178,-0.0255556,0.0635706,-0.0369363,0.996956
95717,0.235773,0.459799,-0.0831265,-0.0377236,0.0704694,-0.0403243,0.995975
95717,0.127386,0.456498,-0.107551,0.0750597,0.801093,0.0428012,0.592253
95717,0.232497,0.463693,-0.094584,-0.00208808,0.152275,-0.0613819,0.986418
95717,0.232982,0.463013,-0.0928589,-0.0106192,0.140053,-0.0569395,0.988439
95717,0.23797,0.458772,-0.0786416,-0.0385936,0.0361013,-0.0417372,0.99772
95717,0.169173,0.469739,-0.13163,0.147094,0.611514,-0.0117567,0.777339
95717,0.206062,0.467966,-0.113878,0.0197286,0.384602,-0.0388441,0.922043
95717,0.238376,0.461694,-0.0858818,-0.0321639,0.105997,-0.0769011,0.990857
95717,0.0898038,0.412792,-0.121318,0.120572,0.770008,0.213861,0.588892
95717,0.165748,0.469708,-0.134924,0.153389,0.626141,-0.0218181,0.764149
95717,0.192364,0.46743,-0.118962,0.0334903,0.45353,-0.00862932,0.890559
95718,0.232954,0.461172,-0.0902451,-0.0257495,0.146144,-0.0628863,0.986917
95718,0.242792,0.456407,-0.0658694,0.0572125,0.0710317,0.034617,-0.99522
95718,0.0846177,0.4267,-0.0908857,-0.0567715,0.909351,0.313683,0.267284
95718,0.23926,0.460664,-0.0805635,-0.0143234,0.0191291,-0.0451419,0.998685
95718,0.236191,0.460566,-0.0848496,-0.021528,0.056585,-0.0273527,0.997781
95718,0.23684,0.459729,-0.0768235,-0.0376342,0.0134128,-0.0201112,0.99899
95718,0.232107,0.46219,-0.0890925,0.00635765,0.0859246,-0.0349841,0.995657
95718,0.17424,0.469574,-0.128652,0.132174,0.586394,-0.00632983,0.799132
95718,0.216023,0.467501,-0.109313,0.0158941,0.321889,-0.0585623,0.94482
95718,0.243973,0.457034,-0.0712422,0.0592292,0.0107474,0.0617777,-0.996263
95718,0.23738,0.462305,-0.0787158,-0.0201582,0.0310949,-0.0511596,0.997993
95718,0.238588,0.460188,-0.0814802,-0.0279878,0.0445183,-0.0455078,0.997569
95718,0.238788,0.458018,-0.0755498,-0.0501401,0.0117877,-0.0270965,0.998295
95718,0.236045,0.46077,-0.0824299,-0.0292868,0.0446222,-0.0246903,0.99826
95718,0.11666,0.444648,-0.0973657,0.155173,0.880727,0.073683,0.441353
95718,0.12442,0.451296,-0.111553,0.0490274,0.818245,0.132075,0.557322
95718,0.178535,0.4661,-0.130068,0.109198,0.564746,0.00490609,0.817981
95718,0.239265,0.468751,-0.0932678,0.00328415,0.133014,-0.10115,0.985924
95718,0.0792135,0.406476,-0.102256,0.129435,0.819114,0.253375,0.498078
95718,0.104051,0.442058,-0.0885342,0.00656462,0.924464,0.191784,0.329428
95718,0.234709,0.464534,-0.084446,-0.0108372,0.0388403,-0.0266376,0.998822
95718,0.237607,0.459383,-0.0755815,-0.0419148,0.00411773,-0.0227568,0.998844
95718,0.126864,0.45677,-0.107542,0.0597646,0.799472,0.0450723,0.596005
95718,0.112518,0.436993,-0.080666,0.0893205,0.944769,0.179901,0.25894
95718,0.131448,0.466712,-0.034022,-0.00264722,0.988721,-0.0126923,0.149144
95718,0.238832,0.458783,-0.0764893,-0.0399211,0.0138345,-0.0377691,0.998383
95718,0.236803,0.460626,-0.0819631,-0.00563842,0.027448,-0.0360893,0.998946
95718,0.238463,0.46018,-0.0806279,-0.0297477,0.0453066,-0.0477004,0.99738
95718,0.239749,0.457904,-0.0749131,-0.0502439,0.0154752,-0.0408894,0.99777
95718,0.236301,0.460795,-0.0826506,-0.02519,0.0514949,-0.0353294,0.997721
95718,0.232974,0.464592,-0.0876523,-0.00167574,0.0578597,-0.0253375,0.997992
95718,0.238641,0.460615,-0.0803057,-0.0250239,0.0327002,-0.0452688,0.998116
95718,0.237731,0.458999,-0.0783066,-0.0445533,0.032441,-0.0317146,0.997967
95718,0.23638,0.460674,-0.0787588,-0.037227,0.0250182,-0.0228915,0.998722
95718,0.0792114,0.410968,-0.10617,0.0788898,0.833532,0.27765,0.471054
95718,0.103465,0.437368,-0.0857598,0.0186644,0.928576,0.2045,0.309125
95718,0.102858,0.417185,-0.0823745,-0.00331271,0.934864,0.312134,0.169032
95718,0.238183,0.461171,-0.0799226,-0.0281205,0.0417809,-0.0517992,0.997377
95718,0.233628,0.461046,-0.0864956,-0.00995822,0.0745468,-0.0354452,0.996528
96843,0.236835,0.461765,-0.0804922,-0.0152017,0.0294619,-0.041895,0.998562
96843,0.237614,0.460617,-0.0827539,-0.0308527,0.0590205,-0.0479852,0.996616
96843,0.238447,0.459979,-0.0801089,-0.0348792,0.0469916,-0.0527885,0.99688
96843,0.115164,0.442755,-0.0947878,0.116013,0.903351,0.13046,0.391738
96843,0.110296,0.436082,-0.109708,0.0164549,0.879833,0.223566,0.419072
96843,0.122157,0.433945,-0.122137,0.099063,0.833332,0.210331,0.501484
96843,0.233368,0.461827,-0.0920898,-0.0100766,0.114189,-0.0345045,0.992799
96843,0.10902,0.435244,-0.0764248,0.0923942,0.939843,0.131959,0.301207
96843,0.103128,0.435912,-0.0932129,-0.00463831,0.921575,0.229041,0.313368
96843,0.111481,0.427518,-0.101457,0.0805006,0.901551,0.242671,0.349022
97866,0.153737,0.481758,-0.00279932,-0.0714554,0.864785,0.0183174,-0.496675
97868,0.139095,0.495814,-0.0565825,-0.412633,0.742449,-0.159716,-0.502967
97868,0.238964,0.46088,-0.0809231,-0.0144171,0.0168011,-0.0355945,0.999111
97868,0.237141,0.460722,-0.0846646,-0.0311074,0.0786235,-0.0485119,0.995228
97868,0.236893,0.457999,-0.0777378,-0.0492181,0.0272832,-0.0308103,0.99793
97868,0.127373,0.45647,-0.107449,0.0752674,0.801238,0.0429121,0.592023
97868,0.118957,0.443226,-0.102413,0.120443,0.893179,0.157113,0.403758
97868,0.115977,0.431632,-0.115501,0.0767588,0.857765,0.226211,0.455145
97868,0.151562,0.453108,-0.134679,0.150822,0.718931,0.0965287,0.671606
97868,0.155163,0.474217,-0.0333828,-0.312776,0.641229,0.118845,-0.690545
97868,0.166708,0.468713,-0.132588,0.137874,0.624783,0.00284487,0.768511
97868,0.200858,0.466131,-0.118661,0.0205411,0.409694,-0.0120372,0.911902
97868,0.242687,0.457719,-0.0765215,-0.0584327,0.0391177,-0.0626514,0.995546
97868,0.243147,0.456861,-0.0634116,0.0534118,0.0923116,0.0257517,-0.993953
97868,0.242829,0.463268,-0.0758198,0.0119497,0.0683777,0.0212857,-0.997351
97868,0.238682,0.460802,-0.0822964,-0.0140543,0.0327444,-0.0450959,0.998337
97868,0.236349,0.459517,-0.0807246,-0.028124,0.0321728,-0.0221891,0.998831
97869,0.2366,0.459362,-0.0800278,-0.035662,0.0311353,-0.0275607,0.998489
97869,0.235439,0.465013,-0.0987354,0.0408843,0.0973712,-0.0580278,0.992704
97869,0.231604,0.463065,-0.0934285,-0.0021403,0.118606,-0.0303305,0.992466
97869,0.157814,0.472414,-0.0404033,-0.323682,0.640176,0.114726,-0.687184
97869,0.134458,0.493863,-0.073998,-0.474176,0.786038,-0.237713,-0.31745
97869,0.231673,0.462365,-0.0901255,0.00835006,0.0891028,-0.0295246,0.99554
97869,0.136205,0.455764,-0.120221,0.136431,0.795605,0.0916865,0.583073
97869,0.171609,0.463456,-0.130148,0.0785836,0.58784,0.0322244,0.804494
97869,0.238941,0.466221,-0.0913315,-0.00981808,0.154922,-0.107282,0.982025
97869,0.130988,0.455601,-0.116288,0.150864,0.819892,0.0762922,0.546971
97869,0.153722,0.458503,-0.127511,0.067487,0.675974,0.0714625,0.730327
97869,0.2306,0.469317,-0.0988267,0.00587127,0.2452,-0.108453,0.963359
98583,0.238745,0.458541,-0.0699326,0.0502764,0.0364117,0.0196688,-0.997868
98585,0.171651,0.469992,0.0159275,-0.031407,0.814616,-0.001881,-0.579131
98585,0.173146,0.473036,-0.0121758,-0.162424,0.725932,0.0647555,-0.665153
98585,0.239004,0.458782,-0.0749001,0.0426823,0.0105591,0.0225431,-0.998769
98585,0.236678,0.460399,-0.0790891,-0.0364063,0.0185664,-0.0189426,0.998975
98585,0.0990746,0.423443,-0.129625,0.162808,0.753486,0.16832,0.61433
98585,0.122821,0.452346,-0.112073,0.0376159,0.823068,0.130503,0.551448
98585,0.155826,0.457137,-0.136695,0.0934633,0.667463,0.0911204,0.7331
98585,0.234174,0.470718,-0.0982336,0.018287,0.227784,-0.126175,0.965319
98585,0.127193,0.456928,-0.107401,0.0682922,0.799088,0.0413412,0.595874
98585,0.230934,0.464317,-0.0965317,-0.00087633,0.170942,-0.0623839,0.983294
98585,0.233585,0.462612,-0.091782,-0.0149847,0.134127,-0.0577441,0.989157
98585,0.237716,0.458786,-0.0789644,-0.041827,0.0370704,-0.0367742,0.99775
98585,0.149403,0.440633,0.0101313,0.0769177,0.967193,0.0997374,-0.22058
98585,0.230159,0.470455,-0.0691667,-0.0259654,0.0587293,0.0470124,-0.996818
98585,0.233719,0.4628,-0.0925688,-0.00448943,0.130111,-0.0523746,0.990095
98585,0.235005,0.464155,-0.0877444,0.00281199,0.0482272,-0.0290503,0.9984
98585,0.23904,0.460912,-0.0816279,-0.0190815,0.0403892,-0.0499359,0.997743
98585,0.237603,0.458766,-0.0796243,-0.0415368,0.0451423,-0.0365683,0.997437
